-4.562578272172408411e-01  3.722664260687720716e+00
-7.444699831065282325e-02  2.371275154734685753e+00
-1.416690174398637092e+00  2.841934633784449993e+00
5.739900410340119663e-01  2.024255252911838721e+00
2.689026061954044700e+00  -1.315421996095491042e-01
6.987167857372349467e-01  -1.714499292050991608e+00
7.066726674182755019e-01  -3.393950724581075828e+00
-5.743999827400925184e-02  -2.426643764495825639e+00
1.609816003109653337e+00  -2.643493599814346062e+00
-7.042989778592496641e-01  -1.976502221405297188e+00
-2.389799997706484103e+00  5.561441197709587891e-01
2.405675906701586264e+00  -6.152709710793460851e-02
-2.451730658480202329e-01  -2.556599306513321346e-01
1.648733999795530814e-01  -2.211224401947338991e-01
-6.364910931694200968e-01  9.848746677620325851e-01
-2.060997887190922029e+00  2.347165457830135971e+00
9.634056519769993443e-01  1.963881743537604363e+00
2.250557813071820235e+00  -7.733109338820807199e-01
1.416942248088165712e+00  -3.331770425906073640e+00
-6.448985021742261736e-01  -1.574822451837888826e+00
-1.335227804065809654e+00  1.445314696321219339e+00
1.535044578733182341e-01  3.297994109466881429e+00
-8.340152431732117400e-01  2.845654808112427769e+00
7.619790790031411021e-02  2.717232497213518005e+00
-1.238796907754103671e+00  2.887400161840503632e+00
4.556492506687943589e-01  2.190801205446285760e+00
-2.882147569004969156e+00  9.348549109030487303e-01
6.898714788315856161e-01  -4.204547487041663256e-01
-2.892086639547650329e+00  -4.004453844967751919e-01
3.066813969311385613e+00  -1.598764645318569433e-01
2.502803491290587878e+00  -8.183665751257303000e-01
3.135003969182418970e+00  -9.855486070293716372e-01
3.234688145487618627e-01  -1.442033302220208979e+00
2.256654673907689812e+00  -2.012658786232467190e+00
-9.645688803238581244e-01  -2.402561658588498350e+00
2.697124727510184172e+00  -1.100192836016556708e+00
3.037378814863572529e+00  -1.146968012152434380e+00
-5.515330025600304609e-01  1.962432270077256458e-01
1.715836411005228435e+00  -9.948622191881503207e-01
-4.218147818731576848e-02  -3.619841133119046983e+00
5.087941057036595716e-01  -2.691051393956301663e+00
3.355089775402704255e-01  -3.088968662487584727e+00
3.797356869711898675e-01  -2.936982248357939529e+00
3.911232719125701252e-01  -3.008680860831073112e+00
3.452129730108675076e-01  -2.960778263119011822e+00
4.207786952131984393e-01  -3.008533118092317160e+00
3.075635119379080962e-01  -2.945240602880334624e+00
5.361985111350962008e-01  -3.005078937063410116e+00
4.730035419346201309e-01  -3.028880825520333886e+00
2.976358639583884802e-01  -2.892012282578110938e+00
2.369764847255479978e-01  -2.899789385011402931e+00
6.507624533972018455e-01  -3.031363438737775251e+00
5.869423930552648550e-01  -3.062324049945123416e+00
1.568370737801627612e-01  -2.789953498257751630e+00
9.841869975217276689e-02  -2.787862975886123973e+00
9.209393812530120016e-01  -3.021426614403191380e+00
8.571737598944206837e-01  -3.067198315762080796e+00
-1.214431943097022959e-01  -2.523511720047798335e+00
-1.740757150391623043e-01  -2.501886389888891671e+00
1.694957708154067433e+00  -2.526025324974812136e+00
1.641379568971738756e+00  -2.590321610392481322e+00
-7.127598568121791267e-01  -2.027119049246146609e+00
-7.546031134924291450e-01  -1.968274555412786953e+00
-2.421081862204409685e+00  5.030489156386742655e-01
-2.410045811533990001e+00  5.508803520828610134e-01
2.036298592351631243e+00  -4.331426149608890164e-01
2.026540279039229731e+00  -4.987078401529169702e-01
2.023131803705538800e+00  -2.614508257874899932e+00
1.967772993491903932e+00  -2.672106154167101177e+00
-9.417724967255809432e-01  -1.723068403660401371e+00
-9.771419711818287723e-01  -1.654268726018958136e+00
-1.402698020572876958e+00  1.450418960898359977e+00
-1.371608242264249489e+00  1.518307640083612631e+00
1.937250313644711674e-01  3.238907293766194684e+00
2.612495079002825626e-01  3.208402752355152820e+00
-1.008064785760836024e+00  2.800012057916826613e+00
-9.488858097408838788e-01  2.850705019821714536e+00
1.769559761036201273e-01  2.585561502976592152e+00
2.308418785644033022e-01  2.559520767224874760e+00
-1.686696341489689166e+00  2.517070765191413706e+00
-1.633304737847584232e+00  2.581456014703091384e+00
7.132494726367153426e-01  2.037478612493542229e+00
7.553089455888120085e-01  1.978561460879774581e+00
2.471844629593400455e+00  -4.405721721067945018e-01
2.462145290139607923e+00  -4.857033202000514138e-01
-1.299717793396592214e+00  8.085966174333155676e-01
-1.282059729312317709e+00  8.775042467394787993e-01
-6.030650811242974640e-01  3.638439755051073643e+00
-5.265907983079509691e-01  3.663481746093236069e+00
-1.077432712777337542e-02  2.335782240375483987e+00
3.803951386423909398e-02  2.324990981000321977e+00
-1.669799189001323514e+00  2.601058185932719979e+00
-1.614651040092480949e+00  2.665195217379884518e+00
7.138178554475684834e-01  1.976905429188192453e+00
7.546112740105410666e-01  1.918247606077759349e+00
2.301258228479229118e+00  -6.561015289395342176e-01
2.286956004166043499e+00  -7.097328298972177540e-01
2.284311748769984440e+00  -2.274356748817727425e+00
2.236173255461749498e+00  -2.322872168144424876e+00
-1.027485442965920814e+00  -2.065086825726319297e+00
-1.069965589768313130e+00  -1.991264469359460554e+00
-2.508064514547645896e+00  4.495971462657704087e-01
-2.498199189919549479e+00  4.925341168321680230e-01
1.093364415686831848e+00  -7.715635950656429820e-01
1.076540526617749904e+00  -8.348455632291351680e-01
1.070737867323043879e+00  -3.420492669151639742e+00
9.985666996405697660e-01  -3.470837246679089994e+00
-3.506282250405101664e-01  -1.979377987860371446e+00
-3.917166187936365063e-01  -1.943823262067874147e+00
-2.957438780289957325e+00  -3.007609913646909217e-01
-2.963582000501862712e+00  -2.859619033757268003e-01
3.083786165665398649e+00  -1.204969318380532117e-01
3.081221555671852741e+00  -1.244339134798315150e-01
2.664053197233605452e+00  -6.093710522231720050e-01
2.650951979347926368e+00  -6.418198923959550495e-01
-8.173417307791934761e-01  5.705549459463670203e-01
-8.048443893826964235e-01  6.226990065350973547e-01
-2.403008016345861808e+00  1.918672656002055055e+00
-2.362369045211068386e+00  1.962393648774326760e+00
9.103090741499553218e-01  2.654102953136239229e+00
9.651490413301040405e-01  2.582381966381822380e+00
-2.235900704517977733e+00  1.716923039262280959e+00
-2.199390764393962971e+00  1.769747751967686744e+00
7.931401163362941098e-01  2.810609262091020799e+00
8.513100095841692472e-01  2.743766290505867733e+00
-1.933531995916787150e+00  2.084066755236190005e+00
-1.889233825400521205e+00  2.146225912370702371e+00
8.284466589675805182e-01  2.283768056886096520e+00
8.755886353743562722e-01  2.217626356836190915e+00
-3.108060375078860016e+00  5.284869220621579711e-01
-3.096985589672613060e+00  5.292150907228033718e-01
-1.604800788249528765e+00  1.702948582639688624e+00
-1.568420978985302305e+00  1.771012283236224283e+00
5.112382592263937653e-01  2.853596304414389717e+00
5.704797146319622314e-01  2.802951413343724330e+00
-1.686467581365142410e+00  2.406477506364661068e+00
-1.635387606188841936e+00  2.471298312550760823e+00
7.215020388828889963e-01  2.122455683475537480e+00
7.653324817143913883e-01  2.062690200525207906e+00
2.776455974521440773e+00  -3.272053643286133850e-02
2.775490487890720281e+00  -5.946380275151454120e-02
1.479710139508879863e+00  -1.725405286779134739e+00
1.442865027857219928e+00  -1.792930581380410171e+00
-4.189922120024900387e-01  -2.925989222403937884e+00
-4.798106317236525697e-01  -2.881092537990428859e+00
1.492939936404713563e+00  -2.583585342690745801e+00
1.438158219042537489e+00  -2.647550674661669490e+00
-6.011516867816357745e-01  -2.158115245365258339e+00
-3.021311504474279541e+00  -3.435651964340649123e-01
2.774015657571787585e+00  -5.115033058641733632e-01
-8.418902110503445613e-03  -8.007810394200379767e-01
-1.147830302697717242e+00  1.302803641442144000e+00
-2.217790171016225109e-01  3.505384351454766456e+00
-3.755207998635001765e-01  2.708484996589843430e+00
-5.658320674537904438e-01  3.117174317046268683e+00
-1.591630149551961360e-01  2.781700588024327736e+00
-8.403806294006264110e-01  3.063266178009687923e+00
1.094660266992608655e-01  2.552043744869481490e+00
-1.531947075883991261e+00  2.687690435958467017e+00
6.505005851513057102e-01  2.020324986325784167e+00
2.580688968304602149e+00  -2.956565814695333305e-01
-2.059019570666067445e-01  -3.705564623859536888e-01
-5.011667306710476666e-02  1.913460021415278045e-01
3.366322883285985945e-01  -6.159433128997284790e-01
-1.970234500106414544e+00  8.192565504458200198e-01
-3.819487771913374630e-01  3.821171630106040773e+00
-8.330195768161052783e-02  2.325570009090236034e+00
-1.435098933000147348e+00  2.837827548956449064e+00
5.989958863544884160e-01  1.996576146476744418e+00
2.598194963167590466e+00  -2.646292399138746032e-01
-4.919349388469385076e-02  -6.905464723684301420e-01
-8.388279023893221442e-01  1.228475135245648886e+00
-9.367349644686608912e-01  3.414662730067147489e+00
2.797687371394115274e-01  2.123561845576970697e+00
-2.686464693915282087e+00  1.261463053411431945e+00
-1.641549838291155083e+00  3.132071533199580760e+00
7.871210327005666585e-01  1.499522315934884276e+00
1.001750208746592818e+00  -1.495822720871214040e+00
2.800626236511942757e-01  -3.466364137571440462e+00
3.031688528251299530e-01  -2.706404013645985263e+00
6.386156857538169973e-01  -3.128269732503722977e+00
4.959252618626175391e-02  -2.699821106520956970e+00
1.042060691038098064e+00  -3.016242246336555244e+00
-3.123711353008404856e-01  -2.329665254321970469e+00
2.263817751482759988e+00  -1.845779997729422472e+00
-8.855694815736230296e-01  -2.654266672196078591e+00
